#objID,g,r,i,u
1237645941298889535,23.10779,21.64522,21.30399,24.25552
1237645941298889533,23.20612,21.11805,20.16102,26.05218
1237645941298889530,23.44264,21.78884,21.06254,22.27399
1237645941298889528,23.3884,21.84844,21.41808,24.37046
1237645941298889527,23.16897,21.71503,21.06713,24.21214
1237645941298889524,22.64389,21.83751,21.34055,22.99167
1237645941298889511,22.91375,21.9856,21.59337,23.81208
1237645941298889508,23.23242,21.77443,21.25462,23.3134
1237645941298889503,22.98116,21.98844,22.12457,22.88088
1237645941298889500,22.59509,21.21824,21.27317,21.93414
1237645941298889486,23.15299,21.86368,22.3209,22.85095
1237645941298889485,22.60426,21.18394,21.2129,23.98526
1237645941298889483,23.14987,21.811,21.12158,24.01293
1237645941298889476,22.78825,21.87106,21.14859,23.69665
1237645941298889469,21.66716,20.98015,21.54508,21.41352
1237645941298889465,22.90725,20.34637,19.84966,24.13471
1237645941298889464,22.68172,21.25731,20.07282,24.93579
1237645941298889458,23.44544,21.55142,20.86914,24.60225
1237645941298889457,22.62598,21.76937,21.62565,23.1984
1237645941298037228,22.25173,20.95782,20.43511,24.6961
1237645941298037223,22.32425,20.66331,19.79085,24.21806
1237645941298037220,21.78,21.16741,20.88959,22.61386
1237645941298037219,22.16584,21.25155,21.10203,22.61208
1237645941298037218,21.98961,21.17153,20.66782,22.77497
1237645941298037217,21.99497,20.28219,19.69277,22.87755
1237645941298037215,21.90224,21.01349,20.69497,22.47066
1237645941298037213,20.14615,19.29647,18.8574,21.63675
1237645941298037212,22.61685,21.85287,21.66523,24.46199
1237645941298037210,21.0723,20.38537,20.24692,21.91985
1237645941298037208,20.61602,19.47437,18.93921,22.42425
1237645941298037207,22.03069,21.35566,20.99069,23.69143
1237645941298037185,21.88684,21.58578,21.20184,22.33822
1237645941298037181,22.21649,21.28623,21.2057,22.62176
1237645941298037174,21.67692,20.51289,20.0237,22.34338
1237645941298037169,21.28669,20.6715,20.22551,22.49493
1237645941298037158,19.92561,19.24106,18.86041,20.87455
1237645941298037149,22.06267,21.42915,21.11348,25.79904
1237645941298037148,21.62077,20.93339,20.55955,22.1571
1237645941298037146,21.96306,21.43507,21.15548,22.49226
1237645941298037143,22.92498,21.507,21.43321,23.06598
1237645941298037139,22.26034,21.39699,21.12686,23.34344
1237645941298037130,20.55514,19.87319,19.47741,21.77671
1237645941298037128,18.65067,18.26162,17.97197,20.0644
1237645941298037123,22.32821,21.2387,20.91243,24.116
1237645941298037122,20.40866,20.18032,19.90693,21.22886
1237645941298037097,20.98251,19.65162,19.02076,21.95173
1237645941298037096,22.40272,21.81433,21.74056,26.05612
1237645941298037095,22.90565,21.97392,21.56115,24.08082
1237645941298037086,20.90186,19.50906,18.17052,24.47051
1237645941298037079,22.2366,20.91312,20.2887,25.3648
1237645941298037078,19.12873,17.6921,17.14939,21.51071
1237645941298037068,19.71647,18.69062,18.23918,22.03606
1237645941298037062,19.28637,18.65155,18.2543,20.49554
1237645941298037059,19.52745,18.54412,18.09965,21.3765
1237645941298037039,19.28483,18.2344,17.64905,20.75142
1237645941298037034,19.35714,18.16806,17.68243,21.79268
1237645941298037024,19.67235,18.78177,18.27376,20.7449
1237645941298037022,20.4761,19.89716,19.56623,21.26077
1237645941298037015,22.8191,21.40302,20.50074,24.35047
1237645941298037014,20.04143,19.05843,18.57919,21.4946
1237645941298037005,18.14121,17.10367,16.61402,20.21503
1237645941298036963,22.36388,20.09819,24.36859,24.14981
1237645941298036930,19.69746,16.88398,17.32314,18.74953
1237645941298036904,20.08685,18.64214,18.12255,22.99421
1237645941298036894,18.37665,16.49624,15.64576,24.8385
1237645941298036847,19.49034,18.60872,16.49668,23.79438
1237645941298036845,16.64254,15.95529,15.41407,22.7074
1237645941298036844,12.07603,11.44705,11.31385,14.3446
1237645941298036808,16.4933,15.76758,14.3808,21.75931
1237645941298036782,21.17709,19.99329,19.40641,24.02887
1237645941298036744,19.63814,18.62837,18.15154,20.97089
1237645941297972200,24.10078,21.93218,22.92268,24.26871
1237645941297972198,19.71382,21.46197,30.72901,27.03638
1237645941296595639,22.70327,20.59965,19.94615,23.75159
1237645941296595632,23.36246,21.12983,20.39118,23.92327
1237645941296595631,23.12555,21.9856,21.06828,25.43987
1237645941296595606,22.19219,20.49265,19.74704,25.93925
1237645941296595605,22.45607,21.2099,20.77712,23.53188
1237645941296595598,22.30394,21.49904,20.98419,23.07442
1237645941296595597,23.27992,21.68232,21.34041,24.24054
1237645941296595594,21.95924,20.32817,19.66386,23.55073
1237645941296595592,22.43585,21.27609,20.75797,23.44682
1237645941296595589,21.86643,20.80352,20.24623,24.82811
1237645941296595588,22.41586,21.27066,20.57833,23.78103
1237645941296595585,22.28163,20.72817,19.99846,25.38401
1237645941296595583,22.11305,21.06003,20.51013,22.48214
1237645941296595582,22.13231,21.1123,20.72513,23.30211
1237645941296595580,21.35817,20.63772,20.2891,22.33858
1237645941296595579,22.2458,21.73211,21.53267,23.69352
1237645941296595578,20.71007,19.54097,18.97894,21.89819
1237645941296595577,21.42991,21.0932,20.98525,22.01103
1237645941296595576,22.71974,21.74358,22.18781,23.69668
1237645941296595575,22.4456,21.28445,20.66368,23.83223
1237645941296595567,19.97279,19.07439,18.62373,21.47139
1237645941296595565,22.52039,21.57889,21.24693,23.14977
1237645941296595564,21.47035,20.83685,20.21982,22.00007
1237645941296595563,22.03028,20.75823,19.7442,24.62476
1237645941296595559,22.34567,21.55451,21.12385,22.92146
1237645941296595558,22.59877,20.81865,20.11273,25.24184
1237645941296595556,22.42921,20.66401,19.93111,22.78587
1237645941296595555,22.60942,20.93645,20.30505,25.55169
1237645941296595554,22.43102,21.0383,20.45869,23.37444
1237645941296595552,22.499,20.85919,20.32179,23.62823
1237645941296595551,21.56281,20.40795,20.11789,22.87344
1237645941296595550,22.99163,21.98336,21.01582,23.88428
1237645941296595545,22.59754,21.66932,21.2251,23.37322
1237645941296595544,21.02213,19.93624,19.4206,22.36868
1237645941296595540,22.45414,21.83134,21.84202,23.77557
1237645941296595539,21.89196,20.37895,19.70115,25.00894
1237645941296595536,21.3765,20.9041,20.46187,22.61748
1237645941296595535,22.72139,20.75546,20.10351,23.85905
1237645941296595533,22.51187,21.30621,20.8665,23.71952
1237645941296595532,21.48958,20.70911,20.51986,22.35335
1237645941296595530,21.79823,21.16995,21.68529,22.38703
1237645941296595529,21.19119,19.37247,18.72528,25.25537
1237645941296595528,22.36355,20.61375,19.91401,23.65286
1237645941296595523,21.34349,20.4961,20.05135,22.33512
1237645941296595519,21.79898,19.99257,19.43087,24.67873
1237645941296595518,21.68063,20.28207,19.51931,22.39485
1237645941296595514,21.91457,20.99415,20.58916,24.68911
1237645941296595512,21.31971,20.62778,20.30689,22.10604
1237645941296595510,21.18591,21.31632,21.29548,25.53461
1237645941296595509,22.10555,20.60704,20.18422,24.87818
1237645941296595508,20.89431,20.02088,19.56293,21.8604
1237645941296595506,22.52704,21.53118,21.16281,23.87156
1237645941296595505,22.4919,20.94981,20.09912,23.14738
1237645941296595503,21.9068,20.15056,19.5065,24.02002
1237645941296595501,21.82099,21.17019,20.91682,25.26742
1237645941296595500,22.74296,21.77836,21.4387,23.81477
1237645941296595497,22.19542,21.50769,21.40797,23.30595
1237645941296595493,22.39032,21.59311,21.42367,25.47839
1237645941833532436,21.16901,19.79003,19.15299,22.99834
1237645941833532433,21.60612,20.77181,20.46386,23.63442
1237645941833532431,21.61499,20.09635,19.5382,23.74321
1237645941833532427,22.54605,21.62111,20.8022,22.67253
1237645941833532423,22.92154,21.57628,20.94618,26.96566
1237645941833532417,22.37672,21.4365,20.84153,23.6623
1237645941833532414,21.85098,20.49892,19.94199,23.24582
1237645941833532411,22.29543,20.35357,19.60251,25.0579
1237645941833532409,20.80564,19.94637,19.49256,22.16688
1237645941833532407,23.15031,21.58864,20.75966,24.92147
1237645941833532403,22.40354,21.73397,21.51705,22.42064
1237645941833532402,22.16243,20.87197,20.29615,25.65761
1237645941833532401,20.65658,19.82168,19.38697,22.08035
1237645941833532398,21.64084,20.12793,19.486,23.55492
1237645941833532397,22.69686,21.42952,20.72873,24.07215
1237645941833532394,22.32657,20.62359,20.32071,26.33937
1237645941833532393,22.56143,21.98536,21.82014,23.2779
1237645941833532392,22.37161,20.74297,20.12021,23.34467
1237645941833532389,23.84603,21.83068,21.20021,24.31808
1237645941833532388,21.56256,19.69842,19.02096,23.8865
1237645941833532383,22.35652,21.56691,20.90913,23.39439
1237645941833532380,21.54093,20.15687,19.5307,23.17929
1237645941833532379,22.10799,21.37457,20.98692,24.49557
1237645941833532376,21.6603,19.7859,19.15201,25.38206
1237645941833532374,22.78972,21.74403,21.06175,23.27779
1237645941833532371,21.13085,19.43182,18.77461,26.46708
1237645941298102971,23.0559,21.75971,21.61877,22.78314
1237645941298102969,23.49162,21.18682,20.29757,25.36271
1237645941298102965,23.14441,21.96164,21.53445,26.06516
1237645941298102963,23.82998,21.99233,20.88431,25.20581
1237645941298102961,23.05337,21.74384,21.99894,22.95831
1237645941298102957,22.63634,21.42447,20.28984,23.59436
1237645941298102956,22.66104,21.07371,20.2977,25.84936
1237645941298102954,22.78222,21.73255,21.36549,22.77087
1237645941298102952,23.13796,21.71723,21.88466,24.60718
1237645941298102949,23.53793,21.81517,20.65436,23.8253
1237645941298102943,22.63468,21.31316,20.4585,23.36293
1237645941298102930,23.48335,21.85311,21.06862,24.84635
1237645941298102924,23.37423,21.3901,20.66313,22.50005
1237645941298102923,22.56482,20.87729,20.20615,23.21831
1237645941298102922,23.16926,19.57618,19.00528,20.7618
1237645941298102919,22.80479,21.07089,20.14482,23.85921
1237645941298102915,22.96117,21.88442,21.38891,23.30088
1237645941298102909,22.88798,21.7391,21.30751,23.75561
1237645941298102887,22.41887,21.78701,21.35072,24.89349
1237645941298102884,20.60206,19.7062,19.30752,22.38399
1237645941298102878,22.27636,21.14103,20.74285,24.46981
1237645941298102875,20.59245,20.0007,19.80539,21.22647
1237645941298102872,21.35574,19.8986,19.20601,24.6167
1237645941298102871,22.63563,21.53147,21.02592,23.62318
1237645941298102868,21.5238,20.40948,20.15187,22.08144
1237645941298102866,21.83736,21.2709,21.41819,22.73245
1237645941298102864,21.9394,20.7206,20.23809,23.69801
1237645941298102863,20.6826,20.0966,19.65754,22.06043
1237645941298102861,22.65227,21.78854,21.45826,24.72425
1237645941298102860,21.68214,21.31099,21.2286,24.00467
1237645941298102859,22.74102,21.46568,20.82979,23.6087
1237645941298102858,23.12443,21.85955,21.66157,24.47599
1237645941298102857,21.6858,21.0201,20.21418,22.53729
1237645941298102854,22.0757,20.75454,20.1418,23.05542
1237645941298102851,22.61413,21.81975,21.6972,22.65898
1237645941298102850,22.16383,21.38371,21.23977,22.91924
1237645941298102848,22.51989,21.96733,21.49315,22.6944
1237645941298102844,21.84324,20.42097,19.77897,23.18941
1237645941298102843,24.76037,21.77928,20.88256,23.9423
1237645941298102842,19.88063,18.78703,18.20913,21.78741
1237645941298102838,21.64396,21.27828,20.89643,22.56137
1237645941298102836,22.73483,21.22013,20.4012,24.69626
1237645941298102834,21.38157,19.97534,19.37568,24.05712
1237645941298102833,22.15059,20.33929,19.64896,24.1706
1237645941298102831,22.2938,21.27077,20.77751,22.46938
1237645941298102830,22.87704,21.95312,21.25696,23.04047
1237645941298102828,21.74335,20.06607,19.49178,23.62648
1237645941298102827,20.78426,19.47904,18.96064,22.57322
1237645941298102825,21.94827,21.35317,21.05778,23.96739
1237645941298102822,22.33187,21.18738,20.58747,23.34324
1237645941298102821,22.06575,20.62573,20.15722,22.81235
1237645941298102819,22.23636,20.42943,19.66726,24.08858
1237645941298102817,22.94295,21.83133,21.23504,24.97226
1237645941298102815,22.57427,21.76964,21.48391,23.01748
1237645941298102812,22.44393,21.36475,20.96939,22.6717
1237645941298102810,21.69162,21.03755,20.69847,22.99364
1237645941298102809,20.06956,18.74454,18.10443,22.1181
1237645941298102807,22.00939,20.67946,20.16457,23.15448
1237645941298102805,21.65887,20.19978,19.69317,24.20779
1237645941298102800,22.90689,21.59855,21.0744,25.96113
1237645941298102798,22.96873,21.82823,21.50151,23.26184
1237645941298102795,22.35301,21.90217,21.30505,22.68227
1237645941298102789,22.85147,21.35856,20.73862,25.55362
1237645941298102787,22.20039,21.32338,21.1098,23.3006
1237645941298102781,22.19676,21.04498,20.67171,24.42092
1237645941298102777,21.90932,21.14362,20.87075,24.56672
1237645941298102774,20.92155,20.20153,20.02723,22.41796
1237645941298102773,21.17381,20.69676,20.36666,22.21114
1237645941298102767,22.36066,21.11273,20.7811,22.57265
1237645941298102766,22.55868,21.84482,21.74442,24.09363
1237645941298102765,21.30071,20.26679,19.98784,21.98237
1237645941298102763,21.36463,20.60158,20.13086,24.88129
1237645941298102762,22.61195,20.74115,20.21438,24.63428
1237645941298102760,21.33066,20.95873,20.87358,22.9079
1237645941298102755,22.15558,21.65862,21.4781,23.48793
1237645941298102753,22.33642,21.75888,21.3992,23.25267
1237645941298102748,22.34512,20.51581,19.58027,23.90636
1237645941298102746,21.03058,19.46709,18.83124,23.27429
1237645941298102745,22.06428,21.19443,20.55558,24.14958
1237645941298102742,23.00524,21.52537,20.78783,25.81953
1237645941298102741,22.44616,21.80426,21.5885,22.7495
1237645941298102739,22.63991,21.78287,21.49689,24.35337
1237645941298102738,22.51385,21.11077,20.78649,23.76326
1237645941298102729,21.6657,20.20749,19.31255,23.16364
1237645941298102728,22.40902,21.54958,21.41202,23.80796
1237645941298102727,22.54605,21.54431,21.28149,22.66697
1237645941298102726,22.15272,21.32279,21.07496,22.57392
1237645941298102721,21.85629,21.21552,21.11303,22.66952
1237645941298102720,21.18394,20.46316,20.11575,22.24271
1237645941298102717,22.01662,21.02524,20.58073,22.85344
1237645941298102713,21.97838,21.13311,20.81405,22.58838
1237645941298102712,20.18485,19.56015,19.2927,21.62673
1237645941298102709,23.79743,21.8933,21.16676,23.38391
1237645941298102707,22.02994,20.8953,20.97954,22.29338
1237645941298102703,19.83005,19.26449,18.83833,22.37849
1237645941298102702,21.0831,20.14388,19.73875,23.05035
1237645941298102701,22.4924,21.69123,21.41268,23.29297
1237645941298102699,22.66946,21.96756,21.58755,23.3249
1237645941298102675,20.93324,19.99516,19.71649,21.85457
1237645941298102673,22.13882,21.64656,21.42841,22.26485
1237645941298102667,21.9163,21.00334,20.8637,22.25917
1237645941298102664,20.66628,20.04582,19.60185,21.74241
1237645941298102654,20.68962,20.13109,19.7642,21.70548
1237645941298102646,20.97093,20.37261,20.18254,21.7761
1237645941298102642,20.4233,19.68747,19.31364,21.36992
1237645941298102641,21.50088,20.88547,20.6919,22.11776
1237645941298102620,21.16504,19.65914,19.09237,23.09974
1237645941298102612,19.59915,18.68686,18.1545,21.43964
1237645941298102605,24.42256,21.48283,20.79419,24.63034
1237645941298102601,19.06184,18.01138,17.52421,20.97571
1237645941298102600,20.13577,18.58987,17.6412,23.1761
1237645941298102592,21.46623,20.99289,20.51677,24.03645
1237645941298102579,19.63391,18.26471,17.71892,21.81743
1237645941298102570,19.9649,19.12453,18.67311,21.50123
1237645941298102568,19.13704,17.8076,17.25671,20.87166
1237645941298102567,19.62679,18.73826,18.25236,21.11944
1237645941298102538,17.94032,17.51595,17.2776,18.99713
1237645941298102500,19.20163,18.73667,18.48174,20.10088
1237645941298102490,25.07504,21.92932,20.86934,24.74579
1237645941298102479,22.82873,21.05841,20.07369,24.94654
1237645941298102475,17.67626,16.69849,16.24589,19.75654
1237645941298102449,18.17159,17.1693,16.70514,20.12135
1237645941298102431,17.36889,16.35335,15.85134,19.34675
1237645941298102422,23.46517,21.46181,20.67316,24.27679
1237645941298102417,22.39412,20.534,19.85351,24.98445
1237645941296792109,21.56179,20.66892,20.24698,22.4593
1237645941296792107,22.42908,21.07396,20.8329,23.23996
1237645941296792106,21.51429,19.68789,19.00975,23.67995
1237645941296792105,21.94703,21.38404,20.9558,23.13052
1237645941296792104,20.67691,20.15129,19.74187,22.13657
1237645941296792099,22.39148,21.96648,22.0379,23.30207
1237645879579967591,18.53424,17.398,16.89366,20.75028
1237645941298693173,22.54412,19.78146,18.51428,28.33883
1237645941298693163,23.2478,21.60287,20.55194,24.4992
1237645941298693153,22.99411,21.6798,19.9184,21.32124
1237645941298693138,22.66489,21.20217,19.91766,24.27802
1237645941298693114,24.32542,21.59638,20.90926,25.52385
1237645941298693103,22.75308,21.90176,21.98941,22.9047
1237645941298693102,23.23057,21.79727,20.78691,24.77325
1237645941298693093,22.44695,21.58503,21.26561,22.86238
1237645941298693090,22.72842,21.7392,21.19061,23.33441
1237645941298693087,23.91172,21.89723,21.70684,25.69247
1237645941298693086,23.92713,21.12246,20.64272,24.22308
1237645941298693082,22.7645,21.0619,20.50465,25.85372
1237645941298693077,23.3857,20.76001,19.59522,23.21706
1237645941298693073,22.56857,21.33566,21.23559,23.53972
1237645941298693068,19.63114,18.98036,30.5645,20.8756
1237645941298693053,27.81862,20.32057,21.11279,25.75788
1237645941298693049,22.49637,21.7482,21.65875,23.95204
1237645941298693048,24.52156,21.98511,21.46372,25.11526
1237645941298693047,25.5881,21.81285,22.06098,23.62694
1237645941298693045,23.49783,21.79942,21.16315,24.50519
1237645941298693041,23.60899,21.94244,21.23466,22.76025
1237645941298693033,22.46232,21.34545,21.0633,24.2118
1237645941298693029,23.89214,21.34288,20.69529,25.68621
1237645941298693026,23.35459,21.47642,20.69115,23.64797
1237645941298693025,21.45626,20.18072,20.14677,26.12863
